Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
930,리골레,2022-05-24,11766600,0.0,11766600,430,430,6,68,미국,미국,nan,(주) 인스터 글로벌,12세이상관람가,공연,nan,퀸 켈시
931,금지된 장난,1992-09-26,857000,0.0,7347000,426,3217,1,15,프랑스,프랑스,nan,nan,중학생이상관람가,"드라마,전쟁",르네 클레망,"조르주 푸줄리,브리지트 포세이"
932,님포매니 감독판 볼륨2,nan,4788700,0.0,7868160,425,732,8,71,덴마크,덴마크,nan,nan,nan,드라마,nan,nan
933,인천상륙작전,2016-07-27,4230000,0.0,55116471303,423,7051660,1,3,한국,한국,(주)태원엔터테인먼트,(주)씨제이이엔,12세이상관람가,"전쟁,드라마",이재한,"김정철,이정재,이범수,리암 니슨,진세연,정준호,박철민,김병옥,김선아,김영애,박성웅,추성훈,황석하,이창세,박정원,박현선,션 리차드,한비,김희진,진용욱,곽순우,홍기준,우도환,성혁,길금성,윤수혁"
934,게르트루드,nan,2947000,0.0,3825000,422,578,1,4,덴마크,덴마크,nan,nan,nan,드라마,칼 테오도르 드라이어,"니나 펜스 로드,벤트 루스"
935,세인트 루이스에서 만나요,nan,975000,0.0,3143000,418,1482,1,19,미국,미국,nan,nan,전체관람가,"코미디,드라마,가족",빈센트 미넬리,"주디 갈란드,마가렛 오브라이언"
936,설계자,2024-05-29,3744000,0.0,3744000,416,416,1,1,한국,한국,영화사 집,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",이요섭,"강동원,이무생,이미숙,이현욱,탕준상,김홍파,김신록,이동휘,정은채"
937,미니버 부인,nan,830000,0.0,3234000,415,1612,1,12,nan,nan,nan,nan,nan,nan,nan,nan
937,앤티 맘,nan,830000,0.0,1756000,415,878,1,13,미국,미국,nan,nan,nan,가족,모튼 다코스타,"로사린드 러셀,포레스트 터커"
937,워싱턴 정가,nan,835000,0.0,1101000,415,548,1,12,미국,미국,nan,nan,nan,"드라마,스릴러",오 프레밍거,"프랑코트 톤,류 아이리스,헨리 폰다"
940,상하이에서 온 여인,nan,828000,0.0,2422000,414,687,1,27,미국,미국,nan,nan,nan,"범죄,드라마",오손 웰즈,"오손 웰즈,리타 헤이워드"
941,영원한 봄,nan,4130000,0.0,4130000,413,413,1,3,캐나다,캐나다,nan,nan,nan,애니메이션,nan,nan
942,외계+인,nan,4211200,0.0,4211200,412,412,35,143,한국,한국,(주)케이퍼필름,(주)씨제이이엔,12세이상관람가,"액션,판타지,SF",최동훈,"류준열,김태리,소지섭,염정아,조우진,김의성,이하늬"
942,이중배상,nan,859000,0.0,6020000,412,2576,1,15,미국,미국,nan,nan,nan,"범죄,스릴러",빌리 와일더,"프레드 맥머레이,바바라 스탠"
944,로프,nan,961000,0.0,3757000,409,1761,1,17,미국,미국,nan,nan,nan,"스릴러,범죄",알프레드 히치콕,"제임스 스튜어트,팔리 그레인저,존 돌"
945,타락천사,1995-12-23,3893134,0.0,102515054,408,10642,10,63,홍콩,홍콩,택동전영제작유한공사,(주)디스테이션,"연소자관람불가,15세이상관람가",드라마,왕가위,"여명,이가흔,금성무,양채니,막문위"
945,특별한 ,nan,2781000,0.0,7151000,408,1151,13,70,이탈리아,"이탈리아,캐나다",nan,nan,nan,기타,에토르 스콜라,"소피아 로렌,마르첼로 마스트로얀니"
947,괴인 드라큐라,1977-06-16,830000,0.0,830000,405,405,1,15,영국,영국,nan,nan,nan,공포(호러),테렌스 피셔,"크리스토퍼 리,피터 쿠싱"
948,아가씨 손길을 부드럽게,nan,816000,0.0,2152000,403,1071,1,18,프랑스,"프랑스,이탈리아",nan,nan,nan,코미디,미쉘 브와롱,"알랑 드롱,밀레느 드몽죠,재클린 사사드,파스칼 페티"
949,밤길,nan,804000,0.0,4926000,402,2404,1,15,미국,미국,유니버셜 픽쳐스,nan,nan,"서부극(웨스턴),어드벤처",제임스 닐슨,"제임스 스튜어트,오디 머피,댄 두리아,다이앤 포스터"
950,암살,2015-07-22,3326900,0.0,98471908681,401,12707237,20,116,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원,강영묵,정기섭,금새록,원현준,안민영,허지원,곽자형,허정도,유정호,정인겸,김서원,김준우"
951,갖고싶은 형수님,nan,2000000,0.0,2000000,400,400,20,20,한국,한국,두리컴,두리컴,청소년관람불가,성인물(에로),용피디,nan
951,데드캠핑 더라이브,2022-05-12,2000000,0.0,5000000,400,1000,5,80,한국,한국,"(주)그노스,(주)파이브데이,꿀잼컴퍼니(주)","(주)그노스,(주)다날엔터테인먼트",청소년관람불가,"스릴러,액션",김현우,"남지현,김정주,이푸름,조명행,김동형,빅알렉스,원승재,이재석,김림후,안채희,정인기"
951,제3회 충북교육영화제: 1부,nan,3200000,0.0,3200000,400,400,1,2,한국,한국,nan,nan,nan,드라마,nan,nan
954,로리타,nan,798000,0.0,4726000,399,2343,1,12,영국,"영국,미국",nan,nan,nan,"드라마,멜로/로맨스",스탠리 큐브릭,"제임스 메이슨,셸리 윈터스,수 라이언"
955,마이 맨 갓프리,nan,796000,0.0,1040000,398,520,1,12,미국,미국,nan,nan,nan,"코미디,멜로/로맨스",그레고리 라 카바,"윌리엄 파웰,캐롤 롬바드"
955,밥만 잘 사주는 이상한 이사님 극장판,2023-04-12,5968000,0.0,5968000,398,398,18,108,한국,한국,헤븐리 주식회사,헤븐리 주식회사,15세이상관람가,"드라마,멜로/로맨스",양경희,"박정우,유성,박영운"
957,"열차 안의 낯 자들, 의혹의 전망차",nan,862000,0.0,24906700,394,4988,1,23,미국,미국,nan,nan,nan,"범죄,미스터리,멜로/로맨스,스릴러",알프레드 히치콕,"팔리 그레인저,루스 로만,로버트 워커"
957,추억의 장미,nan,865000,0.0,6502000,394,2910,1,15,미국,미국,파라마운트 픽쳐스,nan,nan,"멜로/로맨스,드라마",다니엘 만,"안나 마냐니,버트 랭커스터"
959,아이다,2019-02-02,9572000,0.0,92012000,391,3978,7,21,미국,미국,nan,(주) 인스터 글로벌,전체관람가,공연,nan,안나 네트렙코
960,여수,nan,780000,0.0,4120000,390,2050,1,15,미국,미국,nan,nan,nan,"스릴러,드라마",윌리엄 디터리,"코리네 칼벳,조셉 코튼"
960,태극기 휘날리며,2004-02-05,2150000,0.0,15752101200,390,2553538,1,5,한국,한국,강제규필름,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),(주)다자인소프트,(주)쇼박스",15세관람가,"전쟁,드라마",강제규,"장동건,원빈,이은주,조원희,이장욱,임성택,공형진,이영란,정희준,장민호,정호빈,박동빈,김해곤,박유신,김효열,김효준,최재혁,이건우,박태원,배상철,김범주,한선랑,이동혁,한재민,지중현,김대영,민지혁,이호천,임동빈,김재중,박성희,정승진,이정훈,오명준,이기수,김용현,이주원,이환희,박길수,안길강,권태원,최교식,김조운,전승재"
962,마술피리,nan,11738600,0.0,11738600,389,389,7,53,미국,미국,nan,nan,nan,공연,nan,nan
962,회색 양복을 입은 사나이,nan,778000,0.0,3322000,389,1375,1,9,미국,미국,nan,nan,nan,"드라마,전쟁",누날리 존슨,"그레고리 펙,제니퍼 존스"
964,마농,nan,12020600,0.0,12020600,388,388,10,54,영국,영국,nan,(주)위즈온센,nan,공연,nan,nan
964,유령과 뮤어 부인,nan,781000,0.0,2476000,388,690,1,12,미국,미국,nan,nan,nan,"판타지,멜로/로맨스",조셉 L. 맨키위즈,"진 티어니,렉스 해리슨"
966,요나스 카우프만 인 베로나,nan,10429100,0.0,10429100,386,386,10,54,독일,독일,nan,(주)케빈앤컴퍼니,nan,공연,요나스 카우프만,nan
967,킹메이커,2022-01-26,5239000,0.0,7382796110,385,783567,1,2,한국,한국,(주)씨앗필름,플러스 엔터테인먼트,15세이상관람가,드라마,변성현,"설경구,이선균,유재명,조우진,박인환,이해영,김성오,전배수,서은수,김종수,윤경호,김새벽,정재성,배종옥,진선규,이재원,김지훈,김주령,장인섭,윤세웅,서상원,허동원,김재화,최광제,윤사봉,이동용,최선규,홍현종,이지호,남승화,정수지,백익남,정우혁,곽동현,문정대,오봄길,송요셉,천재홍,성일,손경원,박세준,안동구,고동업,이동희,박찬규,이상택,김귀선,전현숙,김병철,조현숙,김두은,장예진,양진억,이화룡,마정필,김규인,류연수,곽자형,강홍렬,김동현,이서환,김진모,류대식,구민혁,유승일,전필재,나현민,박재현,선우,김미진,고재경,윤소담,김도영,석승훈,이규창,김경일,김병철,김용,박준형,이진호,장다은,장지연,정해은,전성원,허성재,임승민"
968,The CMR2022 이권의 큐레이션 2,nan,2674000,0.0,2674000,382,382,3,6,한국,한국,nan,nan,nan,기타,nan,nan
969,돈 조반니,nan,11337000,0.0,11337000,381,381,7,43,미국,미국,nan,nan,nan,공연,nan,nan
970,가을의 낙엽,nan,758000,0.0,1371000,379,474,1,9,미국,미국,nan,nan,nan,드라마,로버트 알드리치,"조안 크로포드,클리프 로버트슨,베라 마일즈"
970,윌로씨의 휴가,nan,2816000,0.0,5127000,379,731,1,11,프랑스,프랑스,nan,nan,nan,코미디,자크 타티,"자크 타티,나탈리 파스쿠드"
972,뱀파이어,nan,2572000,0.0,3108000,374,478,1,5,프랑스,"프랑스,독일",nan,nan,nan,공포(호러),칼 테오도르 드레이어,"줄리안 웨스트,모리스 슈"
973,6년간의 의혹,nan,746000,0.0,2762000,373,1371,1,12,미국,미국,nan,nan,nan,"미스터리,스릴러",마이클 앤더슨,"게리 쿠퍼,데보라 카"
973,레드슈즈,2019-07-25,2279327,0.0,6122264217,373,821226,7,29,한국,한국,(주)싸이더스,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,코미디,판타지,어드벤처,멜로/로맨스",홍성호,"클로이 모레츠,샘 클라플린,지나 거손,패트릭 워버튼,짐 래쉬,아바 콜커,사성웅,김명준,신용우,유호한,곽지혜,전진아,권성혁,김규동,정승욱,윤세웅,안소이,신예솔,이종구,전광주,최한,서문석,정재헌"
975,돈 키호테,nan,10417500,0.0,10417500,370,370,10,53,영국,영국,nan,(주)위즈온센,nan,공연,nan,nan
975,스크림6,2023-05-24,4049300,0.0,4049300,370,370,19,133,미국,미국,nan,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,공포(호러),맷 베티넬리-올핀,"제나 오르테가,멜리사 바레라"
977,유령,nan,3569000,0.0,3569000,369,369,1,6,독일,독일,nan,nan,nan,드라마,크리스티안 펫졸드,"마리안느 바슬레르,사비네 티모테오,줄리아 험머"
978,제니의 초상,nan,733000,0.0,2347000,367,879,1,15,미국,미국,nan,nan,nan,드라마,윌리엄 디터리,"제니퍼 존스,조셉 코튼"
978,팬픽에서 연애까지,2022-12-22,2723500,0.0,2723500,367,367,18,35,한국,한국,㈜드림스테이션,(주)이놀미디어,15세이상관람가,"멜로/로맨스,코미디",강윤성,nan
980,하나와 앨리스,2004-11-17,3344700,0.0,597713440,366,93769,3,59,일본,일본,록웰아이즈 (ロックウェルアイズ),"(주)미디어캐슬,(주)팝엔터테인먼트,쇼이스트(주)",12세관람가,드라마,이와이 슌지,"아오이 유우,스즈키 안"
981,이스터 퍼레이드,nan,840000,0.0,4245000,363,2063,1,15,미국,미국,nan,nan,nan,"뮤지컬,멜로/로맨스",찰스 월터스,"주디 갈란드,프레드 아스테어"
982,구름은 흘러도,nan,831000,0.0,6396000,362,3114,1,24,한국,한국,nan,nan,nan,"드라마,가족",유현목,"김영옥,박성대"
982,어린 의뢰인,2019-05-22,4106000,0.0,1690605600,362,204671,1,4,한국,한국,이스트드림시노펙스(주),롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,"드라마,가족",장규성,"이동휘,정선희,유선,최명빈,이주원,고수희,서정연,원현준,이나라,정준원,이현균,이지훈,이로운,이봄,정희태,양희원,장정연,박미리,강지현,고경희,도한나,김가은,서병철,김나경,박준희,손광익,배진아,김명신,백승철,신영주,변주현,신정섭,신혜정,김보경,오규택,김보연,오정우,오준호,옥주리,최민정,장규성,이주열,허승,이준형,장한나,제승현,조덕현,김호정,전정일,김종선,정규연,김시영,김시윤,조태일,정민석,고유림,구순모,권방현,길상우,이동영,이동욱,이미영,한대훈,임용순,한동희,김주황,이헌주,조은혁,정시후,도건후,주소망,나주호,주은옥,남종수,원현준,한희정,김태윤,유이,민정기,차준희,민효경,윤성욱,신나라,정준원,정지웅,신아정,안귀령,이황의,박지서,전은미,전하늘,백연재,백우재,오효진,신미림,하윤서,한갑수,부진설,한예성,김성준,조셉"
984,쿠바 리브레,nan,3673000,0.0,3673000,360,360,1,6,독일,독일,nan,nan,nan,"드라마,멜로/로맨스",nan,nan
985,살인 전화,nan,738000,0.0,2458000,359,961,1,15,미국,미국,nan,nan,nan,"액션,드라마",아나톨 리트박,"안 리챠드,바바라 스탠윅,버트 랭커스터"
986,어쩌다 활동가,nan,2526000,0.0,2526000,358,358,1,5,한국,한국,nan,(주)시네마달,nan,다큐멘터리,박마리솔,박마리솔
987,문폴,2022-03-16,1775000,0.0,1962767300,355,195344,1,1,미국,미국,nan,(주)누리픽쳐스,12세이상관람가,"액션,드라마,스릴러,SF,어드벤처",롤랜드 에머리히,"할리 베리,패트릭 윌슨,존 브래들리,마이클 페나,도날드 서덜랜드"
987,뮤직맨,nan,720000,0.0,2135000,355,1055,1,18,미국,미국,nan,nan,nan,코미디,모튼 다코스타,"로버트 프레스톤,셜리 존스"
989,오케이 마담,2020-08-12,2170000,0.0,10984120110,354,1229372,1,3,한국,한국,"영화사올(주),(주)사나이픽처스",플러스 엔터테인먼트,15세이상관람가,"코미디,액션",이철하,"엄정화,박성웅,이상윤,배정남,이선빈,정수빈,유하준,박지일,김법래,주석태,조성희,유수정,최진호,김병옥,김혜은,전수경,박소리,임현성,이시원,송치훈,이정현,윤병희,곽진석,김한종,박태산,진모,김규백,강민순,김성종,주창욱,김미화,류혜린,배소영,이유안,천지유,배진아,이가경,김대우,박종환,곽민석,윤지온,양현민,정재민,어성욱,허승,이재혁,노승윤,전현숙,김인숙,정미경,김민체,고봉주,류대식,최영도,윤대열,이명로,우연화,배기림,홍기주,오시은,민채은,김태린,전운종,윤동주,우시헌,이태준,김태응,김진혁,김미라,유준혁,나종기,조은혜,김수호,이찬희,황재필,이종성,박경관,정우영,김도아,한아름,강병욱,윤소담,한희림,고재운,김남길,정만식,김종수,채하니"
990,낙소스 섬의 아리아드네,2022-07-05,9458100,0.0,9458100,352,352,6,44,미국,미국,nan,(주) 인스터 글로벌,전체관람가,공연,nan,nan
990,사랑의 결단,nan,704000,0.0,3002000,352,1501,1,12,미국,미국,메트로-골드윈-마이어,nan,nan,드라마,테이 가넷,"그리어 가슨,그레고리 펙,도날드 크리스프,라이오넬 배리모어,프레스톤 포스터"
990,인목대비,nan,818000,0.0,8352000,352,4109,1,21,한국,한국,nan,nan,nan,사극,안현,"조미령,이민자,허장강,신영"
990,카라마조프가의 형제들,nan,796000,0.0,13196000,352,6082,1,16,미국,미국,nan,nan,nan,드라마,리차드 브룩스,"율 브린너,마리아 쉘"
994,신부의 아버지,nan,710000,0.0,3577000,350,1510,1,12,미국,미국,nan,nan,nan,코미디,빈센트 미넬리,"조안 베넷,엘리자베스 테일러,스펜서 트레이시,돈 테일러"
994,플레이밍 스타,nan,700000,0.0,746000,350,373,1,9,미국,미국,nan,nan,nan,"드라마,서부극(웨스턴)",돈 시겔,"엘비스 프레슬리,돌로레스 델 리오,존 맥킨타이어"
996,SIFF2023-단편경쟁1,nan,2792000,0.0,2792000,349,349,1,3,한국,한국,nan,nan,nan,기타,nan,nan
996,아마도 악마가,nan,2974000,0.0,4221000,349,538,2,15,프랑스,프랑스,nan,nan,nan,드라마,로베르 브레송,"앙트완느 모니에,티나 이리사리"
998,가나의 혼인잔치: 언약,2020-11-26,3696000,0.0,124676330,348,14138,2,5,미국,미국,nan,"(재)CBS,주식회사 블루필름웍스",전체관람가,"다큐멘터리,드라마",nan,장광
998,황금광 시대,1990-02-17,1238000,0.0,12073000,348,3108,1,20,미국,미국,찰리채플린프로덕션,(주)엣나인필름,중학생이상관람가,"어드벤처,코미디,가족",찰리 채플린,"찰리 채플린,맥 스웨인,톰 머레이,조지아 헤일"
1000,38년생김한옥,nan,2009700,0.0,2009700,347,347,2,4,한국,한국,예술로 통한다,nan,nan,다큐멘터리,채승훈,nan
1000,사기,nan,2544000,0.0,3113000,347,449,5,57,프랑스,"프랑스,스위스",nan,해피송,nan,"코미디,범죄",클로드 샤브롤,"이자벨 위페르,미셸 세로"
